domain,address,categories,checkins,city,country_code,country_name,description,email,extracted_address,followers,likes,link,name,page_type,phone,phone_country_code,price_range,raw_phone,region_code,region_name,time,url,zip_code,row
beach-head.com,"20 adelaide street east suite 402, m5c 2t6, toronto, on, canada, ontario",['Consulting Agency'],,Toronto,ca,Canada,,info@beach-head.com,"{'country_code': 'ca', 'country_name': 'Canada', 'region_code': None, 'region_name': 'Ontario', 'city': 'Old Toronto', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': 'Golden Horseshoe', 'road': 'Adelaide Street East', 'postcode': 'M5C 2T6', 'po_box': None, 'house_number': '20', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 9.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 43.650760650634766, 'longitude': -79.37748718261719, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,https://beach-head.com/,BeachHead Inc,Organization,+14167663999,CA,,+1 416-766-3999,,Ontario,1625771891000,https://m.facebook.com/BeachHeadCANADA/?locale=en_US,M5C 2T6,1
beachgrovelaser.com,"1077 56 st # 226, v4l2a2, delta, bc, canada, british columbia",['Laser Hair Removal Service'],201,Delta,ca,Canada,,,"{'country_code': 'ca', 'country_name': 'Canada', 'region_code': None, 'region_name': 'British Columbia', 'city': 'Delta', 'city_district': 'Tsawwassen', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': '56 Street', 'postcode': 'V4L 2A6', 'po_box': None, 'house_number': '1077', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 5.0, 'staircase': None, 'suburb': 'Tsawwassen', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 49.022239685058594, 'longitude': -123.06916809082031, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://beachgrovelaser.com/,Beach Grove Laser Skin Care Clinics,LocalBusiness,+16049439339,CA,$$,+1 604-943-9339,,British Columbia,1624591116000,https://m.facebook.com/pages/category/Laser-Hair-Removal-Service/196363516653/?locale=en_US,V4L 2A6,1
beachmercedes.com,"7492 slater ave, 92647, huntington beach, ca, california",['Automotive Repair Shop' 'Automotive Store' 'Oil Lube & Filter Service'],120,Huntington Beach,us,United States,,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'California', 'city': 'Huntington Beach', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Slater Avenue', 'postcode': '92647', 'po_box': None, 'house_number': '7492', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 33.708274841308594, 'longitude': -117.9981689453125, 'raw_text': '7492 slater ave, 92647, huntington beach, ca, california', 'tokens': None, 'nominatim_address': None}",,,http://beachmercedes.com/,Beach Benz,LocalBusiness,+17148429816,,,(714) 842-9816,,California,1654586917000,https://m.facebook.com/pages/Beach-Benz/305248836279162/,92647,1
beacon-usa.com,"2203a commerce rd ste 1, 21050, forest hill, md, maryland",['Business Service' 'Environmental Service'],,,us,United States,,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Maryland', 'city': None, 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Commerce Road', 'postcode': '21050', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 5.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 39.573944091796875, 'longitude': -76.37085723876953, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://beacon-usa.com/,Beacon Environmental,LocalBusiness,+14108388780,,,(410) 838-8780,,Maryland,1631305796000,https://m.facebook.com/BeaconEnviro/?locale=en_US,21050,1
beanfiendcafe.com,"194 s. algoma st, thunder bay, on, canada p7b 3b9",['Coffee shop' 'Restaurant' 'Sandwich Shop'],"1,738",Thunder Bay,ca,Canada,,beanfiendcafe@gmail.com,"{'country_code': 'ca', 'country_name': 'Canada', 'region_code': None, 'region_name': 'Ontario', 'city': 'Thunder Bay', 'city_district': 'Port Arthur', 'continent_code': None, 'continent_name': None, 'state_district': 'Northwestern Ontario', 'road': 'Algoma Street South', 'postcode': 'P7B 3C1', 'po_box': None, 'house_number': '194', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 9.0, 'staircase': None, 'suburb': 'Port Arthur', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 48.43068313598633, 'longitude': -89.23077392578125, 'raw_text': '194 s. algoma st, thunder bay, on, canada p7b 3b9', 'tokens': None, 'nominatim_address': None}",,,http://beanfiendcafe.com/,The Bean Fiend Cafe and Sandwich Bar - Home | Facebook,BreadcrumbList,,,· $$ coffee shop · sandwich shop · restaurant,1-807-768-bean(2326),,Ontario,1660107222000,https://m.facebook.com/beanfiend/,P7B 3C1,1
beansproutviera.com,"2221 town center ave, 32940, viera, fl, us, florida",['Asian Fusion Restaurant' 'Sushi Restaurant' 'Thai Restaurant'],"3,406",Viera,us,United States,,chef@beansproutviera.com,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Florida', 'city': 'Viera', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Town Center Avenue', 'postcode': '32940', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 28.242996215820312, 'longitude': -80.73307800292969, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://beansproutviera.com/,Bean Sprout,LocalBusiness,+13216328999,US,$$,+1 321-632-8999,,Florida,1626142521000,https://m.facebook.com/BeanSproutViera/?locale=en_US,32940,1
beardpapa.com,,['Bakery' 'Dessert Shop' 'Restaurant'],,,,,,,,,,http://beardpapa.com/,Beard Papa's Boston - Home | Facebook,,,,,,,,1663796301000,https://m.facebook.com/beardpapasbos/,,1
bearlake.com,"2176 s bear lake blvd, 84028, garden city, ut, us, utah",['Golf Course & Country Club'],"1,431",Garden City,us,United States,,blgc@cut.net,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Utah', 'city': 'Garden City', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'South Bear Lake Boulevard', 'postcode': '84028', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 8.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 41.9403190612793, 'longitude': -111.39351654052734, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://bearlake.com/golf/,Bear Lake Golf Course,LocalBusiness,+14359468742,US,$$,+1 435-946-8742,,Utah,1624392958000,https://m.facebook.com/BearLakeGolfCourse/?locale=en_US,84028,1
beaumaristheatre.com.au,"82 wells road, 3193, melbourne, vic, australia, victoria",['Performance Art Theatre'],"1,832",Melbourne,au,Australia,,@beaumaristheatre,"{'country_code': 'au', 'country_name': 'Australia', 'region_code': None, 'region_name': 'Victoria', 'city': 'Melbourne', 'city_district': 'Beaumaris', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Wells Road', 'postcode': '3193', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': 'Beaumaris', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': -37.983116149902344, 'longitude': 145.0498504638672, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://beaumaristheatre.com.au/,Beaumaris Theatre Inc.,LocalBusiness,,,· $$,,,Victoria,1626220375000,https://m.facebook.com/BeaumarisTheatreInc/?locale=en_US,3193,1
beesarefun.com,"11244 old princess anne rd, 21853, princess anne, md, us, maryland",['Agricultural Cooperative'],32,Princess Anne,us,United States,,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Maryland', 'city': 'Princess Anne', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Old Princess Anne Road', 'postcode': '21853', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 8.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 38.19059371948242, 'longitude': -75.68875122070312, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://beesarefun.com/,Victory Garden Apiary,LocalBusiness,+14439444840,US,,+1 443-944-4840,,Maryland,1624513793000,https://m.facebook.com/VictoryGardenApiary/?locale=en_US,21853,1
beevilleisd.net,"201 n. st. mary's street, 78102, beeville, tx, texas",['School'],48,Beeville,us,United States,,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Texas', 'city': 'Beeville', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': ""North Saint Mary's Street"", 'postcode': '78102', 'po_box': None, 'house_number': '201', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 9.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 28.40302085876465, 'longitude': -97.74876403808594, 'raw_text': ""201 n. st. mary's street, 78102, beeville, tx, texas"", 'tokens': None, 'nominatim_address': None}",,,http://beevilleisd.net/,Beeville ISD,Organization,+13613587111,,,(361) 358-7111,,Texas,1653065698000,https://m.facebook.com/beevilleisd.net/,78102,1
belchimusa.com,"2751 centerville road suite 100, wilmington, de 19808",['Agricultural Service'],6,Wilmington,us,United States,,info.usa@belchim.com,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Delaware', 'city': 'Wilmington', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 39.74594497680664, 'longitude': -75.54659271240234, 'raw_text': '2751 centerville road suite 100, wilmington, de 19808', 'tokens': None, 'nominatim_address': None}",,,http://belchimusa.com/,Belchim USA - Home | Facebook,BreadcrumbList,,,,,,Delaware,1672777773000,https://m.facebook.com/BelchimUSA/,,1
belco.fr,"28 rue françois arago, 33700, mérignac, france, aquitaine","['9:00 AM - 7:00 PM Closed Now'
 '9:00 AM - 7:00 PM Sunday Monday Tuesday Wednesday Thursday Friday Saturday CLOSED 9:00 AM - 7:00 PM 9:00 AM - 7:00 PM 9:00 AM - 7:00 PM 9:00 AM - 7:00 PM 9:00 AM - 7:00 PM CLOSED'
 'Closed Now']",132,Burdeos,fr,France,,belco@belco.fr,"{'country_code': 'fr', 'country_name': 'France', 'region_code': None, 'region_name': 'New Aquitaine', 'city': 'Burdeos', 'city_district': 'Beaudésert', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Rue François Arago', 'postcode': '33700', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 8.0, 'staircase': None, 'suburb': 'Beaudésert', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 44.85575485229492, 'longitude': -0.6668403148651123, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://belco.fr/,Belco Fr,LocalBusiness,+33556165656,FR,$$$,+33 5 56 16 56 56,,New Aquitaine,1626009342000,https://m.facebook.com/Belcofr/?locale=en_US,33700,1
belize.org,,['Interest'],,,,,,,,,,http://belize.org/,The Belize Chamber of Commerce & Industry,Organization,+5016143138,BZ,,+501 614-3138,,,1654467431000,https://m.facebook.com/belizechamber/,,1
bellevuedowntown.com,"10900 ne 4th street, suite 250, bellevue, wa 98004",['Community Organization' 'Nonprofit Organization'],"19,155",Bellevue,us,United States,,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Washington', 'city': 'Bellevue', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Northeast 4th Street', 'postcode': '98004', 'po_box': None, 'house_number': '10900', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 11.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 47.613983154296875, 'longitude': -122.19424438476562, 'raw_text': '10900 ne 4th street, suite 250, bellevue, wa 98004', 'tokens': None, 'nominatim_address': None}",,,http://bellevuedowntown.com/,Bellevue Downtown Association - Home | Facebook,BreadcrumbList,+14254531223,US,,+1 425-453-1223,,Washington,1660686608000,https://m.facebook.com/bellevuedowntown/,98004,1
benslowmusic.org,"benslow lane, sg4 9rb, hitchin, uk, england","['Bed and Breakfast' 'Live Music Venue'
 'Music Lessons & Instruction School']",910,,,,"Short Residential & Online Music Courses, Concerts & Events Venue, B&B. Classical, Jazz, Folk, Early music and more! Are you ready to make lots of #benslowmusicmemories?",info@benslowmusic.org,,,,http://benslowmusic.org/,Benslow Music,LocalBusiness,+441462459446,GB,$$,+44 1462 459446,,,1625969421000,https://m.facebook.com/benslowmusic/?locale=en_US,,1
bergenlinen.com,"60 oak st, 07601, hackensack, nj, new jersey",['Dry Cleaner' 'Party Supply & Rental Shop' 'Rental Shop'],54,Hackensack,us,United States,,info@bergenlinen.com,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'New Jersey', 'city': 'Hackensack', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Oak Street', 'postcode': '07601', 'po_box': None, 'house_number': '60', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 40.90633010864258, 'longitude': -74.03959655761719, 'raw_text': '60 oak st, 07601, hackensack, nj, new jersey', 'tokens': None, 'nominatim_address': None}",,,http://bergenlinen.com/,Bergen Linen,LocalBusiness,+18007898115,,$$,(800) 789-8115,,New Jersey,1654365862000,https://m.facebook.com/BergenLinen/,07601,1
